t,cycle_no,base_pct,GDP_pct,GNI_pct,AD_pct,AS_pct,Pw_pct,Sw_pct,IKT_pct,IHT_pct,target_GDP,target_GNI,target_AD,target_AS,asymmetry,Pc,Pw,P_net,P_net_check,P_N,P_A,Sc,Sw,S_net,S_net_check,S_N,S_A,Mc,M_N,M_A,B_N,B_A,I_K_N,R_K_N,I_K_A,R_K_A,I_H_N,R_H_N,I_H_A,R_H_A,I_K_T_abs,I_H_T_abs,I_K_T_check,I_H_T_check,K_stock,H_stock,bal1_driver,bal2_driver,bal3_driver,bal4_driver,BAL_1_abs,BAL_2_abs,BAL_3_abs,BAL_4_abs,amp_mod_1,amp_mod_2,amp_mod_3,amp_mod_4,GDP_abs,GNI_abs,AD_abs,AS_abs,Pw_abs_plot,Sw_abs_plot,IKT_abs_plot,IHT_abs_plot,GDP_gap_abs,GNI_gap_abs,AD_gap_abs,AS_gap_abs
330,2,21.989048179767835,20.329061398357254,20.923176392958705,19.44616273774944,20.923176392958705,20.329061398357254,20.923176392958705,20.923176392958705,19.44616273774944,21.989048179767835,21.989048179767835,21.989048179767835,21.989048179767835,0.0,2.060034734166873,1.7637026354523124,0.29633209871456057,0.29633209871456057,2.060034734166873,0.0,2.060034734166873,1.7637026354523124,0.29633209871456057,0.29633209871456057,2.060034734166873,0.0,2.060034734166873,2.060034734166873,0.0,2.060034734166873,0.0,1.7637026354523124,0.1007529135629506,0.0014445458640970203,0.0011819011615339257,1.7637026354523124,0.1007529135629506,0.0,0.0,1.867081996040894,1.864455549015263,1.867081996040894,1.864455549015263,25.227400636721047,25.251211432407274,25.23696989332645,25.240184997681258,25.239725671097236,25.23788845130194,275.27298260011827,261.309336964093,107.3215245848082,121.31115333468234,-0.00031156025527654513,-0.00011734678028309264,-0.0001905425726478435,-0.0003381044764494812,215.48568583558682,219.49628130144754,195.8711401765397,205.78478633253178,86.15124334856064,87.5947408768353,98.109346271091,93.90088184928976,-59.78729700407237,-55.77670154835826,-65.43819700782433,-55.52455087872195
331,2,22.65965788033357,20.938912318180602,21.553703960811436,20.027288979613477,21.553703960811436,20.938912318180602,21.553703960811436,21.553703960811436,20.027288979613477,22.65965788033357,22.65965788033357,22.65965788033357,22.65965788033357,0.0,2.0940051327397624,1.7935152538816943,0.3004898788580681,0.3004898788580681,2.0940051327397624,0.0,2.0940051327397624,1.7935152538816943,0.3004898788580681,0.3004898788580681,2.0940051327397624,0.0,2.0940051327397624,2.0940051327397624,0.0,2.0940051327397624,0.0,1.7935152538816943,0.10216655881174316,0.0019563991193701103,0.0016006901885755446,1.7935152538816943,0.10216655881174316,0.0,0.0,1.899238902001383,1.8956818126934374,1.899238902001383,1.8956818126934374,25.230825834792554,25.251211432407274,25.239046379149308,25.241792775622272,25.241400413591982,25.239831031061602,275.29563192958216,261.3259821427156,107.32864573660538,121.32049074781591,-0.00025754370372211747,-8.504022450643754e-05,-0.00015018733511620093,-0.00028194807775880213,219.62414882636406,223.78469140636744,199.77582592375572,210.05390407040719,87.63973252173136,89.13785218208987,99.9254849008442,95.56010318789627,-55.67148417872215,-51.51094163023515,-61.550157220165545,-51.27207916824804
332,2,23.360255854147386,21.572722038587244,22.20996165925815,20.630172525452465,22.20996165925815,21.572722038587244,22.20996165925815,22.20996165925815,20.630172525452465,23.360255854147386,23.360255854147386,23.360255854147386,23.360255854147386,0.0,2.129548331731878,1.8247147454361645,0.3048335862957138,0.30483358629571367,2.129548331731878,0.0,2.129548331731878,1.8247147454361645,0.3048335862957138,0.30483358629571367,2.129548331731878,0.0,2.129548331731878,2.129548331731878,0.0,2.129548331731878,0.0,1.8247147454361645,0.10364341934054269,0.0023924339150021194,0.0019574459304562797,1.8247147454361645,0.10364341934054269,0.0,0.0,1.9327080446221656,1.9283581647767072,1.9327080446221656,1.9283581647767072,25.23502542448209,25.251211432407274,25.24159234221173,25.243764020184948,25.243453767095794,25.242212799335285,275.32340209568156,261.34639025817563,107.33737677557991,121.33193921177177,-0.00019237342185477263,-4.7496305940130455e-05,-0.00010237651916313685,-0.00021390101799337045,223.93996744754742,228.25615134938442,203.84518877263616,214.50426394055603,89.19249837680219,90.74689082535012,101.81938590513722,97.29075014696014,-51.38343922547611,-47.06725534779153,-57.50120584198089,-46.84213087071504
333,2,24.09381830049494,22.23261653088436,22.894255462074163,21.25668147094549,22.894255462074163,22.23261653088436,22.894255462074163,22.894255462074163,21.25668147094549,24.09381830049494,24.09381830049494,24.09381830049494,24.09381830049494,0.0,2.166821051718774,1.8574393782557053,0.30938167346306866,0.30938167346306855,2.166821051718774,0.0,2.166821051718774,1.8574393782557053,0.30938167346306866,0.30938167346306855,2.166821051718774,0.0,2.166821051718774,2.166821051718774,0.0,2.166821051718774,0.0,1.8574393782557053,0.10518976897744335,0.002737834732948521,0.0022400465996851534,1.8574393782557053,0.10518976897744335,0.0,0.0,1.9676070285657823,1.9626291472331485,1.9676070285657823,1.9626291472331485,25.239879728032243,25.251211432407274,25.24457541224453,25.24607364420417,25.24585960306058,25.24500346517478,275.35594001876444,261.37030158533724,107.34760660085641,121.34535312681516,-0.00011586086209541309,-4.4119365425316985e-06,-4.685279711776942e-05,-0.00013380646869819252,228.44068901036033,232.91436531272754,208.08977303576083,219.13948097902033,90.81185885703275,92.42247065463602,103.79175461479835,99.09714590895042,-46.915268739102544,-42.441591739037335,-53.28054611364837,-42.23083742203286
334,2,24.861784164870706,22.920253462582412,23.60817812150468,21.908406119063912,23.60817812150468,22.920253462582412,23.60817812150468,23.60817812150468,21.908406119063912,24.861784164870706,24.861784164870706,24.861784164870706,24.861784164870706,0.0,2.2059026515099234,1.8917595896877248,0.3141430618221984,0.31414306182219853,2.2059026515099234,0.0,2.2059026515099234,1.8917595896877248,0.3141430618221984,0.31414306182219853,2.2059026515099234,0.0,2.2059026515099234,2.2059026515099234,0.0,2.2059026515099234,0.0,1.8917595896877248,0.10680864101954747,0.002996869419206475,0.0024519840702598435,1.8917595896877248,0.10680864101954747,0.0,0.0,2.0040170841967386,1.9985682307072723,2.0040170841967386,1.9985682307072723,25.245318072938744,25.251211432407274,25.247994104924352,25.248720469108722,25.248616698185593,25.24820162986341,275.3932295085307,261.3977039225599,107.3593300108529,121.3607257697239,-2.6876601384030825e-05,4.5366256944649245e-05,1.7520051861998503e-05,-4.058865184735475e-05,233.12562879643582,237.75090443463387,212.515594172805,223.9508693336029,92.49680917789925,94.16033627190359,105.83757924938776,100.98152900243552,-42.26765894185456,-37.64237602046174,-48.88217191120444,-37.4468845508149
335,2,25.661716691688806,23.63596663552254,24.351512714517447,22.58603237600964,24.351512714517447,23.63596663552254,24.351512714517447,24.351512714517447,22.58603237600964,25.661716691688806,25.661716691688806,25.661716691688806,25.661716691688806,0.0,2.2466752423677363,1.9275725988792658,0.3191026434884706,0.3191026434884705,2.2466752423677363,0.0,2.2466752423677363,1.9275725988792658,0.3191026434884706,0.3191026434884705,2.2466752423677363,0.0,2.2466752423677363,2.2466752423677363,0.0,2.2466752423677363,0.0,1.9275725988792658,0.10849489878608001,0.0032228079262743197,0.002636842848769898,1.9275725988792658,0.10849489878608001,0.0,0.0,2.04192714844039,2.036067497665346,2.04192714844039,2.036067497665346,25.251393215855682,25.251211432407274,25.25191377696046,25.251755056832973,25.25177772662962,25.251868420840406,275.435983445186,261.42912073294605,107.37277098070693,121.37835096223218,7.718548131608512e-05,0.00010397787503836391,9.304452765291808e-05,6.834219572629486e-05,237.97818667125193,242.73586328152243,217.1185302060693,228.9079977582797,94.24009274078499,95.94783452711269,107.94199395622063,102.9415903705151,-37.45794082446341,-32.70021918453915,-44.310769831900075,-32.52121777991468
336,2,26.484882555769463,24.377874691122294,25.121173433832787,23.288649196598712,25.121173433832787,24.377874691122294,25.121173433832787,25.121173433832787,23.288649196598712,26.484882555769463,26.484882555769463,26.484882555769463,26.484882555769463,4.1597377129788914e-27,2.288698424742414,1.9644921528966433,0.32420627184577067,0.32420627184577056,2.288698424742414,3.427338654373104e-27,2.288698424742414,1.9644921528966433,0.32420627184577067,0.32420627184577056,2.288698424742414,3.427338654373104e-27,2.288698424742414,2.288698424742414,3.427338654373104e-27,2.288698424742414,3.427338654373104e-27,1.9644921528966433,0.11023013242756204,0.003551657890696903,0.0029059019105701933,1.9644921528966433,0.11023013242756204,0.0,0.0,2.0811798451254724,2.074722285324205,2.0811798451254724,2.074722285324205,25.258347579245626,25.251211432407274,25.256489184916216,25.255297163105826,25.255467442247024,25.256148591107582,275.4858898404434,261.46579183665233,107.38845997473578,121.39892448971177,0.00020057477550394158,0.0001743892346816141,0.00018315527381242947,0.00019731633868136364,242.95817384150232,247.81028425949398,221.87781145028453,233.95106879181895,96.02530882842913,97.76113655036612,110.07702022768298,104.96759022136841,-32.52791402417711,-27.675610521064527,-39.58835839426496,-27.514712226531856
337,2,27.317157633676324,25.14155892709392,25.910994828571567,24.013414256670238,25.910994828571567,25.14155892709392,25.910994828571567,25.910994828571567,24.013414256670238,27.317157633676324,27.317157633676324,27.317157633676324,27.317157633676324,3.4804499138301337e-23,2.3312530869430566,2.001886709614263,0.32936637732879326,0.32936637732879337,2.3312530869430566,2.92097145800419e-23,2.3312530869430566,2.001886709614263,0.32936637732879326,0.32936637732879337,2.3312530869430566,2.92097145800419e-23,2.3312530869430566,2.3312530869430566,2.92097145800419e-23,2.3312530869430566,2.92097145800419e-23,2.001886709614263,0.11198456829178971,0.004174202093103308,0.0034152562579936154,2.001886709614263,0.11198456829178971,0.0,0.0,2.12146073625715,2.113871277906053,2.12146073625715,2.113871277906053,25.26662943147456,25.251211432407274,25.261962728240192,25.259534358720348,25.259881245162106,25.26126886922651,275.54559267333303,261.5096591370195,107.40722785138533,121.42353617009064,0.0003488563224092334,0.000259939025729162,0.0002920161895668705,0.0003521171469678638,247.99966691254474,252.88796447556695,226.7519856132752,238.99277416083484,97.82615051464745,99.56610272548512,112.20258592379079,107.04052508583821,-27.545744706091455,-22.65686529716004,-34.75811634403945,-22.51607374543613
338,2,28.14476971201282,25.920695041193866,26.712801754331853,24.75588222249262,26.712801754331853,25.920695041193866,26.712801754331853,26.712801754331853,24.75588222249262,28.14476971201282,28.14476971201282,28.14476971201282,28.14476971201282,9.105997717852166e-21,2.373633671767002,2.0391360995525223,0.3344975722144795,0.3344975722144796,2.373633671767002,7.781149007325855e-21,2.373633671767002,2.0391360995525223,0.3344975722144795,0.3344975722144796,2.373633671767002,7.781149007325855e-21,2.373633671767002,2.373633671767002,7.781149007325855e-21,2.373633671767002,7.781149007325855e-21,2.0391360995525223,0.11372917455292304,0.005218188451013679,0.004269426914465737,2.0391360995525223,0.11372917455292304,0.0,0.0,2.1623528894709247,2.1528652741054453,2.1623528894709247,2.1528652741054453,25.276831867049996,25.251211432407274,25.26863289195837,25.264697576209414,25.265259712808188,25.267508430416925,275.61834767795096,261.5631134575324,107.43009756697693,121.45352791705363,0.0005281121996338877,0.0003636942929190122,0.00042382197797195695,0.0005391851002539595,253.01872794789443,257.8707537235569,231.68058654282777,243.9337574273157,99.60944733628396,101.32434288889294,114.27364529428036,109.13279212414045,-22.5978469656433,-17.74460770826846,-29.882262898978183,-17.6262528661006
339,2,28.95867647595012,26.708397006529438,27.518307597297582,25.51088065970654,27.518307597297582,26.708397006529438,27.518307597297582,27.518307597297582,25.51088065970654,28.95867647595012,28.95867647595012,28.95867647595012,28.95867647595012,5.787737012676838e-19,2.415373265540336,2.0758294713894454,0.33954379415089075,0.33954379415089075,2.415373265540336,5.032636289423252e-19,2.415373265540336,2.0758294713894454,0.33954379415089075,0.33954379415089075,2.415373265540336,5.032636289423252e-19,2.415373265540336,2.415373265540336,5.032636289423252e-19,2.415373265540336,5.032636289423252e-19,2.0758294713894454,0.11544489001130287,0.006687629333785522,0.0054716967276427,2.0758294713894454,0.11544489001130287,0.0,0.0,2.2034336874621765,2.1912743614007484,2.2034336874621765,2.1912743614007484,25.28956745767606,25.251211432407274,25.27679848028627,25.271017917542746,25.271843610670377,25.27514672167004,275.70741406996274,261.62854737583973,107.45809287744457,121.49024295061159,0.0007438706924506688,0.000487812600877432,0.0005819997400174598,0.000764504004036344,257.9299319435656,262.67226786823494,236.59225744546248,248.68658072777475,101.34164179598426,103.00248673037541,116.25106436893597,111.21175652731543,-17.772534008456546,-13.028510398766969,-25.03386893130846,-12.935112108314286
340,2,29.754943357916666,27.498779455021378,28.321115482532957,26.273621451090623,28.321115482532957,27.498779455021378,28.321115482532957,28.321115482532957,26.273621451090623,29.754943357916666,29.754943357916666,29.754943357916666,29.754943357916666,1.70188935138826e-17,2.4562650540932696,2.1117844052741863,0.3444806488190833,0.34448064881908325,2.4562650540932696,1.5049048823094398e-17,2.4562650540932696,2.1117844052741863,0.3444806488190833,0.34448064881908325,2.4562650540932696,1.5049048823094398e-17,2.4562650540932696,2.4562650540932696,1.5049048823094398e-17,2.4562650540932696,1.5049048823094398e-17,2.1117844052741863,0.11712342059848833,0.008507985055078446,0.006961078681427819,2.1117844052741863,0.11712342059848833,0.0,0.0,2.2443768896091814,2.2289078258726747,2.2443768896091814,2.2289078258726747,25.30532042900684,25.251211432407274,25.28669557220926,25.27867783928831,25.279823044423658,25.284404482546034,275.81536688776237,261.70784984817556,107.49202212877184,121.53474230131324,0.001000091521942935,0.0006331310289333119,0.0007685707392312774,0.0010325056813372871,262.66552616895945,267.2389349682198,241.41746210390335,253.1970043016189,102.99627369493146,104.58027306862229,118.1111107508492,113.24544546165274,-13.141393998841352,-8.566578102332414,-20.284773251935007,-8.5006766561973
341,2,30.537018987580296,28.288335371548026,29.118305781665693,27.04076552631661,29.118305781665693,28.288335371548026,29.118305781665693,29.118305781665693,27.04076552631661,30.537018987580296,30.537018987580296,30.537018987580296,30.537018987580296,3.0193565685685573e-16,2.496481370431499,2.147151852708501,0.3493295177229978,0.3493295177229978,2.4964813704314985,2.713596272683697e-16,2.496481370431499,2.147151852708501,0.34932951772299775,0.3493295177229978,2.4964813704314985,2.713596272683697e-16,2.496481370431499,2.4964813704314985,2.713596272683697e-16,2.4964813704314985,2.713596272683697e-16,2.147151852708501,0.11877203602581926,0.010510338371846537,0.008599367758783531,2.147151852708501,0.11877203602581925,0.0,0.0,2.2850335948649505,2.2659238887343203,2.2850335948649505,2.2659238887343203,25.324327751556453,25.251211432407274,25.298449509639752,25.287773993677206,25.289298750990866,25.295398834842054,275.94357330190246,261.80202150628753,107.53231366317925,121.58758893940548,0.001298545761974869,0.0007991332055859262,0.0009838939188360452,0.001345355750954662,267.1886230202682,271.55854893173745,246.10109988488367,257.4526179482031,104.55903185520211,106.05356852420593,119.84898382220518,115.20824828974196,-8.74504718130595,-4.374756089124617,-15.692925346839388,-4.338783618417892
342,2,31.316060298032642,29.076571159549225,29.910919832794217,27.811029797843705,29.910919832794217,29.076571159549225,29.910919832794217,29.910919832794217,27.811029797843705,31.316060298032642,31.316060298032642,31.316060298032642,31.316060298032642,3.707019097451109e-15,2.536592893377372,2.182433319529569,0.35415957384780283,0.3541595738478027,2.5365928933773683,3.3851513873551256e-15,2.536592893377372,2.1824333195295695,0.35415957384780206,0.3541595738478023,2.5365928933773683,3.3851513873551256e-15,2.536592893377372,2.5365928933773683,3.3851513873551256e-15,2.5365928933773683,3.3851513873551256e-15,2.1824333195295695,0.12041425510825297,0.012435135259075612,0.010174201575607318,2.182433319529569,0.12041425510825271,0.0,0.0,2.3254569114725054,2.3028475746378216,2.3254569114725054,2.3028475746378216,25.346539049145694,25.251211432407274,25.312060100424276,25.298305799779595,25.300270189510126,25.308129449529872,276.0920312164636,261.911056335862,107.57896518087477,121.64878128334577,0.0016387968120130927,0.0009843026901873568,0.001226874900925949,0.001702858739783197,271.49459024635877,275.6539345699476,250.60918757782085,261.4764136816464,106.02814167861632,107.43157736811224,121.47552697187118,117.08397432452476,-4.58907254199454,-0.43038872617148627,-11.293879608965085,-0.4266267783840476
